,Target,Student Price,Worker Price,Guest Price,Student Tax,Worker Tax,Guest Tax,Week,Year,x0_Friday,x0_Monday,x0_Thursday,x0_Tuesday,x0_Wednesday,x0_April,x0_August,x0_December,x0_February,x0_January,x0_July,x0_June,x0_March,x0_May,x0_November,x0_October,x0_September
2023-06-22,81.0,1.1506849315068493,1.26,1.68,0.0038356164383561648,0.07,0.07,0.4716981132075472,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-06-23,94.0,1.2303797468354432,1.030909090909091,1.68,0.0,0.07,0.07,0.4716981132075472,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-06-24,0.0,1.2303797468354432,1.030909090909091,1.68,0.0,0.07,0.07,0.4716981132075472,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-06-25,0.0,1.2303797468354432,1.030909090909091,1.68,0.0,0.07,0.07,0.4716981132075472,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-06-26,109.0,1.241860465116279,1.176,1.008,0.0,0.060666666666666674,0.07,0.49056603773584906,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-06-27,167.0,1.2,1.3263157894736841,1.26,0.0009589041095890412,0.07,0.07,0.49056603773584906,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-06-28,151.0,1.2,1.3199999999999998,1.05,0.0,0.07,0.07,0.49056603773584906,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-06-29,122.0,1.2114285714285713,1.26,1.26,0.0,0.07,0.07,0.49056603773584906,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-06-30,100.0,1.1483870967741936,1.05,1.26,0.0030107526881720434,0.07,0.07,0.49056603773584906,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-07-01,0.0,1.1483870967741936,1.05,1.26,0.0030107526881720434,0.07,0.07,0.49056603773584906,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-02,0.0,1.1483870967741936,1.05,1.26,0.0030107526881720434,0.07,0.07,0.49056603773584906,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-03,149.0,1.2093749999999999,1.3263157894736841,1.26,0.0,0.07,0.07,0.5094339622641509,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-04,150.0,1.1818181818181819,1.33,1.26,0.0,0.07,0.07,0.5094339622641509,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05,167.0,1.168,1.33,1.26,0.0018666666666666669,0.07,0.07,0.5094339622641509,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-06,144.0,1.2292682926829268,1.4280000000000002,1.26,0.0,0.07,0.07,0.5094339622641509,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07,98.0,1.1863636363636363,1.26,1.26,0.001590909090909091,0.07,0.07,0.5094339622641509,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08,0.0,1.1863636363636363,1.26,1.26,0.001590909090909091,0.07,0.07,0.5094339622641509,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09,0.0,1.1863636363636363,1.26,1.26,0.001590909090909091,0.07,0.07,0.5094339622641509,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10,110.0,1.164,1.26,1.26,0.0028000000000000004,0.07,0.07,0.5283018867924528,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11,139.0,1.2,1.33,1.26,0.0,0.07,0.07,0.5283018867924528,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12,168.0,1.2342857142857142,1.3147826086956522,0.0,0.0,0.07,0.0,0.5283018867924528,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-13,160.0,1.184,1.08,0.0,0.0028000000000000004,0.07,0.0,0.5283018867924528,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-14,104.0,1.1876288659793812,1.26,0.0,0.0014432989690721652,0.07,0.0,0.5283018867924528,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-15,0.0,1.1876288659793812,1.26,0.0,0.0014432989690721652,0.07,0.0,0.5283018867924528,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-16,0.0,1.1876288659793812,1.26,0.0,0.0014432989690721652,0.07,0.0,0.5283018867924528,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17,138.0,1.1898305084745764,1.323,0.0,0.0011864406779661019,0.07,0.0,0.5471698113207547,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-18,169.0,1.2173913043478262,1.4112,1.26,0.0,0.07,0.07,0.5471698113207547,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19,147.0,1.190909090909091,1.26,1.26,0.0,0.07,0.07,0.5471698113207547,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20,152.0,1.2,1.323,1.26,0.001068702290076336,0.07,0.07,0.5471698113207547,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21,135.0,1.1897435897435897,1.4280000000000002,1.26,0.0,0.07,0.07,0.5471698113207547,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22,0.0,1.1897435897435897,1.4280000000000002,1.26,0.0,0.07,0.07,0.5471698113207547,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23,0.0,1.1897435897435897,1.4280000000000002,1.26,0.0,0.07,0.07,0.5471698113207547,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24,145.0,1.1545454545454545,1.344,1.26,0.0021212121212121214,0.07,0.07,0.5660377358490566,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25,136.0,1.1712,1.26,1.26,0.0011200000000000001,0.07,0.07,0.5660377358490566,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26,173.0,1.2156862745098038,1.1858823529411764,1.26,0.0,0.07,0.07,0.5660377358490566,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27,127.0,1.1686956521739131,1.512,1.8900000000000001,0.0012173913043478262,0.07,0.07,0.5660377358490566,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28,110.0,1.163265306122449,1.365,1.26,0.0014285714285714288,0.07,0.07,0.5660377358490566,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-29,0.0,1.163265306122449,1.365,1.26,0.0014285714285714288,0.07,0.07,0.5660377358490566,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-30,0.0,1.163265306122449,1.365,1.26,0.0014285714285714288,0.07,0.07,0.5660377358490566,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-31,124.0,1.211111111111111,1.3745454545454545,1.8900000000000001,0.0,0.07,0.07,0.5849056603773585,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,143.0,1.2575999999999998,1.3745454545454545,0.0,0.0,0.07,0.0,0.5849056603773585,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-02,127.0,1.267289719626168,1.26,1.512,0.0,0.07,0.07,0.5849056603773585,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-03,116.0,1.2114285714285713,1.26,1.26,0.0013333333333333335,0.07,0.07,0.5849056603773585,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-04,113.0,1.1757575757575758,1.512,0.63,0.0028282828282828287,0.07,0.07,0.5849056603773585,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-05,0.0,1.1757575757575758,1.512,0.63,0.0028282828282828287,0.07,0.07,0.5849056603773585,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-06,0.0,1.1757575757575758,1.512,0.63,0.0028282828282828287,0.07,0.07,0.5849056603773585,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-07,122.0,1.25,1.26,1.26,0.0014583333333333334,0.07,0.07,0.6037735849056604,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-08,98.0,1.2272727272727273,1.26,1.26,0.0,0.07,0.07,0.6037735849056604,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-09,106.0,1.1736263736263737,1.08,1.05,0.0015384615384615387,0.07,0.07,0.6037735849056604,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-10,101.0,1.2,1.26,1.26,0.0034567901234567903,0.07,0.07,0.6037735849056604,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-11,59.0,1.176,1.26,2.52,0.0,0.07,0.07,0.6037735849056604,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-12,0.0,1.176,1.26,2.52,0.0,0.07,0.07,0.6037735849056604,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-13,0.0,1.176,1.26,2.52,0.0,0.07,0.07,0.6037735849056604,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-14,59.0,1.2489795918367346,1.26,1.26,0.0,0.07,0.07,0.6226415094339622,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-15,53.0,1.2545454545454544,1.26,1.26,0.0,0.07,0.07,0.6226415094339622,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-16,58.0,1.1333333333333333,1.26,1.26,0.0,0.07,0.07,0.6226415094339622,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-17,66.0,1.240677966101695,1.26,1.26,0.0,0.07,0.07,0.6226415094339622,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18,39.0,1.3161290322580643,1.26,1.26,0.0,0.07,0.07,0.6226415094339622,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-19,0.0,1.3161290322580643,1.26,1.26,0.0,0.07,0.07,0.6226415094339622,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-20,0.0,1.3161290322580643,1.26,1.26,0.0,0.07,0.07,0.6226415094339622,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21,50.0,1.3297297297297297,1.26,1.26,0.0,0.07,0.07,0.6415094339622641,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22,76.0,1.303448275862069,1.26,1.26,0.0,0.07,0.07,0.6415094339622641,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23,79.0,1.2580645161290323,1.365,1.26,0.0,0.07,0.07,0.6415094339622641,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24,68.0,1.251063829787234,1.44,1.26,0.0,0.07,0.07,0.6415094339622641,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25,66.0,1.1777777777777776,1.26,1.26,0.002592592592592593,0.07,0.07,0.6415094339622641,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-26,0.0,1.1777777777777776,1.26,1.26,0.002592592592592593,0.07,0.07,0.6415094339622641,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27,0.0,1.1777777777777776,1.26,1.26,0.002592592592592593,0.07,0.07,0.6415094339622641,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28,94.0,1.2467532467532467,1.26,0.756,0.0,0.07,0.07,0.660377358490566,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-29,116.0,1.2272727272727273,1.323,1.575,0.0,0.07,0.07,0.660377358490566,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30,115.0,1.2136363636363636,1.1592,1.26,0.0,0.07,0.07,0.660377358490566,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-31,108.0,1.2,1.386,1.26,0.0,0.07,0.07,0.660377358490566,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,80.0,1.2399999999999998,1.26,1.26,0.0023333333333333335,0.07,0.07,0.660377358490566,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-02,0.0,1.2399999999999998,1.26,1.26,0.0023333333333333335,0.07,0.07,0.660377358490566,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-03,0.0,1.2399999999999998,1.26,1.26,0.0023333333333333335,0.07,0.07,0.660377358490566,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-04,79.0,1.2692307692307692,1.33,1.26,0.0,0.07,0.07,0.6792452830188679,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-05,82.0,1.2590163934426228,1.44,1.26,0.0,0.07,0.07,0.6792452830188679,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-06,83.0,1.2590163934426228,1.26,1.26,0.0,0.07,0.07,0.6792452830188679,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-07,78.0,1.2413793103448276,1.44,1.26,0.002413793103448276,0.07,0.07,0.6792452830188679,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-08,62.0,1.273469387755102,1.26,1.26,0.0,0.07,0.07,0.6792452830188679,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-09,0.0,1.273469387755102,1.26,1.26,0.0,0.07,0.07,0.6792452830188679,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-10,0.0,1.273469387755102,1.26,1.26,0.0,0.07,0.07,0.6792452830188679,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-11,65.0,1.273469387755102,1.26,2.52,0.0,0.07,0.07,0.6981132075471698,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-12,62.0,1.2235294117647058,1.26,2.52,0.0,0.07,0.07,0.6981132075471698,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-13,93.0,1.2461538461538462,1.26,2.52,0.0,0.07,0.07,0.6981132075471698,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-14,95.0,1.2307692307692308,1.26,2.52,0.0,0.07,0.07,0.6981132075471698,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-15,57.0,1.251063829787234,1.26,1.26,0.0,0.07,0.07,0.6981132075471698,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-16,0.0,1.251063829787234,1.26,1.26,0.0,0.07,0.07,0.6981132075471698,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-17,0.0,1.251063829787234,1.26,1.26,0.0,0.07,0.07,0.6981132075471698,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-18,70.0,1.2206896551724138,1.26,1.26,0.0,0.07,0.07,0.7169811320754716,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-19,67.0,1.1773584905660377,1.4,1.26,0.0,0.07,0.07,0.7169811320754716,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-20,71.0,1.159322033898305,1.386,1.26,0.0023728813559322037,0.07,0.07,0.7169811320754716,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-21,64.0,1.273469387755102,1.4175,1.26,0.0,0.07,0.07,0.7169811320754716,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-22,64.0,1.2470588235294116,1.26,1.575,0.0,0.07,0.07,0.7169811320754716,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-23,0.0,1.2470588235294116,1.26,1.575,0.0,0.07,0.07,0.7169811320754716,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-24,0.0,1.2470588235294116,1.26,1.575,0.0,0.07,0.07,0.7169811320754716,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-25,79.0,1.2872727272727271,1.26,1.26,0.0,0.07,0.07,0.7358490566037735,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-26,75.0,1.1538461538461537,1.4175,1.47,0.0026923076923076926,0.07,0.07,0.7358490566037735,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-27,86.0,1.2562499999999999,1.356923076923077,1.26,0.0,0.07,0.07,0.7358490566037735,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-28,60.0,1.2,0.994736842105263,3.79,0.0,0.07,0.07,0.7358490566037735,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-29,48.0,1.1225806451612903,1.26,1.47,0.0,0.07,0.07,0.7358490566037735,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-30,0.0,1.1225806451612903,1.26,1.47,0.0,0.07,0.07,0.7358490566037735,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-01,0.0,1.1225806451612903,1.26,1.47,0.0,0.07,0.07,0.7358490566037735,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-10-02,53.0,1.1400000000000001,1.26,1.26,0.0,0.07,0.07,0.7547169811320755,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-10-03,0.0,1.1400000000000001,1.26,1.26,0.0,0.07,0.07,0.7547169811320755,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-10-04,83.0,1.2393442622950819,1.26,1.26,0.0,0.07,0.07,0.7547169811320755,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-10-05,70.0,1.2210526315789472,1.155,1.26,0.0,0.07,0.07,0.7547169811320755,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-10-06,78.0,1.219047619047619,1.386,1.26,0.0022222222222222222,0.07,0.07,0.7547169811320755,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-10-07,0.0,1.219047619047619,1.386,1.26,0.0022222222222222222,0.07,0.07,0.7547169811320755,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
