,Target Coffee,Target Milk Coffee,Target Cocoa,Target Tee,Target Coffee Time,Student Price Coffee,Worker Price Coffee,Guest Price Coffee,Student Price Milk Coffee,Worker Price Milk Coffee,Guest Price Milk Coffee,Student Price Cocoa,Worker Price Milk Cocoa,Guest Price Milk Cocoa,Student Price Tee,Worker Price Tee,Guest Price Tee,Student Price Coffee Time,Worker Price Coffee Time,Guest Price Coffee Time,Student Tax,Worker Tax,Guest Tax,Week,Year,x0_Friday,x0_Monday,x0_Saturday,x0_Sunday,x0_Thursday,x0_Tuesday,x0_Wednesday,x0_April,x0_August,x0_December,x0_February,x0_January,x0_July,x0_June,x0_March,x0_May,x0_November,x0_October,x0_September,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,precipitation,is_holiday,is_lecture_free,is_covid,is_winter,is_summer
2019-07-01,320.0,81.0,9.0,17.0,121.0,1.0,0.93,0.74,1.45,1.65,1.4,1.14,0.93,0.93,0.56,0.28,0.0,1.63,1.59,0.8,0.0,0.07,0.07,27.0,2019.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.92,16.97,33.09,1015.33,51.38,2.16,254.79,0.21,0.0,0.0,0.0,0.0,1.0
2019-07-02,382.0,97.0,9.0,16.0,116.0,1.01,0.89,1.03,1.5,1.75,1.4,1.0,0.93,0.93,0.46,0.56,0.0,1.65,1.59,0.8,0.0,0.07,0.07,27.0,2019.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.56,13.09,26.97,1019.92,48.08,1.89,260.88,0.0,0.0,0.0,0.0,0.0,1.0
2019-07-03,413.0,94.0,7.0,20.0,108.0,0.99,0.87,0.93,1.52,1.49,1.4,1.0,0.93,0.93,0.6,0.56,0.0,1.77,1.59,0.8,0.0,0.07,0.07,27.0,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.33,9.7,25.73,1022.0,46.75,2.24,73.71,0.0,0.0,0.0,0.0,0.0,1.0
2019-07-04,366.0,97.0,8.0,13.0,113.0,1.01,0.99,0.99,1.44,1.26,1.4,0.56,0.93,0.93,0.51,0.56,0.0,1.72,1.59,0.8,0.0,0.07,0.07,27.0,2019.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.88,8.5,27.23,1021.58,46.75,1.79,206.38,0.0,0.0,0.0,0.0,0.0,1.0
2019-07-05,296.0,73.0,7.0,25.0,67.0,0.98,1.13,0.93,1.55,1.4,1.4,1.0,0.93,0.93,0.57,0.56,0.0,1.82,0.95,0.8,0.0,0.07,0.07,27.0,2019.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.42,11.1,26.98,1016.71,48.54,1.73,219.5,0.0,0.0,0.0,0.0,0.0,1.0
2019-07-06,0.0,0.0,0.0,0.0,0.0,0.98,1.13,0.93,1.55,1.4,1.4,1.0,0.93,0.93,0.57,0.56,0.0,1.82,0.95,0.8,0.0,0.07,0.07,27.0,2019.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.65,11.52,30.52,1010.46,42.38,2.06,225.71,0.2,0.0,0.0,0.0,0.0,1.0
2019-07-07,0.0,0.0,0.0,0.0,0.0,0.98,1.13,0.93,1.55,1.4,1.4,1.0,0.93,0.93,0.57,0.56,0.0,1.82,0.95,0.8,0.0,0.07,0.07,27.0,2019.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.57,9.19,22.36,1012.08,64.67,1.52,304.54,1.43,0.0,0.0,0.0,0.0,1.0
2019-07-08,402.0,88.0,16.0,34.0,149.0,1.0,0.97,0.78,1.32,1.48,1.4,1.0,0.93,0.93,0.48,0.56,0.0,1.74,1.59,0.8,0.0,0.07,0.07,28.0,2019.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.53,8.52,22.33,1016.92,52.08,1.47,301.38,0.0,0.0,0.0,0.0,0.0,1.0
2019-07-09,519.0,124.0,17.0,43.0,168.0,1.0,1.03,1.0,1.37,1.4,1.4,1.0,0.93,0.93,0.56,0.56,0.0,1.72,1.86,0.8,0.0,0.07,0.07,28.0,2019.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.71,5.3,19.3,1018.75,61.33,1.95,315.79,0.44,0.0,0.0,0.0,0.0,1.0
2019-07-10,466.0,100.0,8.0,29.0,129.0,1.0,1.02,1.02,1.41,1.48,1.6,1.0,0.93,0.93,0.6,0.34,0.0,1.77,1.59,0.8,0.0,0.07,0.07,28.0,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.68,6.33,23.73,1018.33,51.33,1.32,280.83,0.0,0.0,0.0,0.0,0.0,1.0
2019-07-11,510.0,126.0,16.0,29.0,166.0,0.99,1.0,0.72,1.5,1.4,1.4,1.07,0.93,0.93,0.52,0.56,0.0,1.76,1.59,0.8,0.0,0.07,0.07,28.0,2019.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.09,9.58,23.09,1014.62,68.58,1.28,209.46,4.54,0.0,0.0,0.0,0.0,1.0
2019-07-12,354.0,73.0,9.0,16.0,86.0,1.02,0.93,1.09,1.48,1.4,1.4,1.0,0.93,0.93,0.6,0.56,0.0,1.55,1.59,0.8,0.0,0.07,0.07,28.0,2019.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.53,13.09,24.68,1012.29,75.92,1.03,227.83,9.52,0.0,0.0,0.0,0.0,1.0
2019-07-13,0.0,0.0,0.0,0.0,0.0,1.02,0.93,1.09,1.48,1.4,1.4,1.0,0.93,0.93,0.6,0.56,0.0,1.55,1.59,0.8,0.0,0.07,0.07,28.0,2019.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.28,13.36,20.68,1014.83,83.04,1.87,303.54,17.23,0.0,0.0,0.0,0.0,1.0
2019-07-14,0.0,0.0,0.0,0.0,0.0,1.02,0.93,1.09,1.48,1.4,1.4,1.0,0.93,0.93,0.6,0.56,0.0,1.55,1.59,0.8,0.0,0.07,0.07,28.0,2019.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,12.52,21.69,1016.62,76.58,1.48,189.79,1.39,0.0,0.0,0.0,0.0,1.0
2019-07-15,449.0,103.0,12.0,33.0,159.0,1.0,0.96,0.53,1.39,1.51,1.4,1.0,0.93,0.93,0.56,0.56,0.0,1.73,1.59,0.8,0.0,0.07,0.07,29.0,2019.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,10.8,25.03,1016.5,67.0,2.0,213.54,0.0,0.0,0.0,0.0,0.0,1.0
2019-07-16,443.0,98.0,10.0,22.0,190.0,1.01,0.97,1.05,1.52,1.4,1.4,0.82,0.93,0.93,0.6,0.56,0.0,1.74,1.59,0.8,0.0,0.07,0.07,29.0,2019.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.38,9.1,25.14,1016.79,65.12,1.51,280.88,0.0,0.0,0.0,0.0,0.0,1.0
2019-07-17,496.0,119.0,11.0,27.0,191.0,1.03,0.87,0.93,1.39,1.4,1.8,0.78,0.93,0.93,0.55,0.7,0.0,1.73,1.59,0.8,0.0,0.07,0.07,29.0,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.69,10.52,25.7,1014.33,63.75,1.49,140.62,0.0,0.0,0.0,0.0,0.0,1.0
2019-07-18,437.0,102.0,9.0,31.0,196.0,1.02,1.06,0.7,1.45,1.27,1.4,0.88,0.93,0.93,0.64,0.56,0.0,1.66,1.79,0.8,0.0,0.07,0.07,29.0,2019.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.31,9.7,27.63,1012.58,58.83,1.5,203.33,0.0,0.0,0.0,0.0,0.0,1.0
2019-07-19,423.0,75.0,18.0,38.0,120.0,1.04,1.03,0.93,1.41,1.4,1.4,0.89,0.93,0.93,0.64,0.56,0.0,1.73,2.12,0.8,0.0,0.07,0.07,29.0,2019.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.12,15.1,25.1,1015.33,77.46,1.13,216.79,7.17,0.0,0.0,0.0,0.0,1.0
2019-07-20,0.0,0.0,0.0,0.0,0.0,1.04,1.03,0.93,1.41,1.4,1.4,0.89,0.93,0.93,0.64,0.56,0.0,1.73,2.12,0.8,0.0,0.07,0.07,29.0,2019.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.73,13.47,32.13,1014.71,62.21,1.44,187.12,0.95,0.0,0.0,0.0,0.0,1.0
2019-07-21,0.0,0.0,0.0,0.0,0.0,1.04,1.03,0.93,1.41,1.4,1.4,0.89,0.93,0.93,0.64,0.56,0.0,1.73,2.12,0.8,0.0,0.07,0.07,29.0,2019.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.04,14.52,28.47,1020.17,66.33,1.58,262.21,10.15,0.0,0.0,0.0,0.0,1.0
2019-07-22,447.0,98.0,13.0,15.0,177.0,1.0,1.02,0.66,1.46,1.5,1.4,0.86,0.93,0.93,0.6,0.56,0.0,1.71,1.59,0.8,0.0,0.07,0.07,30.0,2019.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18,12.2,29.52,1023.46,57.67,1.46,195.75,0.0,0.0,0.0,0.0,0.0,1.0
2019-07-23,396.0,86.0,7.0,26.0,165.0,1.04,0.93,0.74,1.48,1.24,1.4,1.0,0.93,0.93,0.6,0.56,0.0,1.72,1.99,0.8,0.0,0.07,0.07,30.0,2019.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.99,13.5,33.47,1021.38,50.58,1.51,100.67,0.0,0.0,0.0,0.0,0.0,1.0
2019-07-24,393.0,73.0,8.0,22.0,134.0,0.99,0.93,0.93,1.43,1.4,1.4,1.0,0.93,0.93,0.6,0.56,0.0,1.76,1.99,0.8,0.0,0.07,0.07,30.0,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27,15.52,35.8,1017.08,47.33,1.52,97.08,0.0,0.0,0.0,0.0,0.0,1.0
2019-07-25,314.0,54.0,10.0,15.0,130.0,1.0,0.93,0.93,1.41,1.0,1.4,1.0,0.93,0.93,0.6,0.56,0.0,1.76,1.99,0.8,0.0,0.07,0.07,30.0,2019.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.02,17.52,37.52,1016.04,39.17,1.83,88.5,0.0,0.0,0.0,0.0,0.0,1.0
2019-07-26,288.0,64.0,5.0,20.0,88.0,1.03,0.97,0.46,1.5,1.54,1.4,1.0,0.93,0.93,0.6,0.56,0.0,1.72,1.99,0.8,0.0,0.07,0.07,30.0,2019.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,16.98,36.14,1010.17,38.25,2.31,163.04,0.0,0.0,0.0,0.0,0.0,1.0
2019-07-27,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0.46,1.5,1.54,1.4,1.0,0.93,0.93,0.6,0.56,0.0,1.72,1.99,0.8,0.0,0.07,0.07,30.0,2019.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.37,18.09,30.05,1003.5,53.58,1.35,152.04,4.15,0.0,0.0,0.0,0.0,1.0
2019-07-28,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0.46,1.5,1.54,1.4,1.0,0.93,0.93,0.6,0.56,0.0,1.72,1.99,0.8,0.0,0.07,0.07,30.0,2019.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.34,17.8,28.94,1001.42,73.58,1.31,159.58,2.5,0.0,0.0,0.0,0.0,1.0
2019-07-29,458.0,61.0,12.0,38.0,195.0,0.99,0.97,0.66,1.47,1.4,1.4,0.71,0.93,0.93,0.55,0.56,0.0,1.75,1.59,0.8,0.0,0.07,0.07,31.0,2019.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.92,18.23,26.98,1009.88,75.29,1.2,283.79,0.13,0.0,0.0,0.0,0.0,1.0
2019-07-30,416.0,85.0,14.0,30.0,169.0,1.04,0.93,1.33,1.46,1.05,1.05,0.85,1.87,0.93,0.6,0.47,0.0,1.67,1.59,0.8,0.0,0.07,0.07,31.0,2019.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.52,16.0,27.36,1012.88,66.42,0.99,276.67,0.33,0.0,0.0,0.0,0.0,1.0
2019-07-31,421.0,82.0,15.0,35.0,161.0,1.05,0.99,0.65,1.57,1.18,2.34,0.87,0.93,0.93,0.55,0.56,0.0,1.72,1.82,0.8,0.0,0.07,0.07,31.0,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.92,14.03,24.13,1016.5,76.88,1.6,245.21,9.72,0.0,1.0,0.0,0.0,1.0
2019-08-01,365.0,71.0,5.0,18.0,145.0,1.0,0.84,1.09,1.55,1.4,1.4,0.56,0.93,0.93,0.56,0.56,0.0,1.74,1.82,0.8,0.0,0.07,0.07,31.0,2019.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.49,11.25,26.35,1017.12,62.75,1.44,250.42,0.0,0.0,1.0,0.0,0.0,1.0
2019-08-02,355.0,87.0,8.0,32.0,123.0,1.0,1.03,0.78,1.52,1.4,1.4,1.0,0.93,0.93,0.51,0.56,0.0,1.76,1.82,0.8,0.0,0.07,0.07,31.0,2019.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,10.52,26.25,1014.67,59.92,1.06,202.38,0.45,0.0,1.0,0.0,0.0,1.0
2019-08-03,0.0,0.0,0.0,0.0,0.0,1.0,1.03,0.78,1.52,1.4,1.4,1.0,0.93,0.93,0.51,0.56,0.0,1.76,1.82,0.8,0.0,0.07,0.07,31.0,2019.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,12.36,25.3,1015.17,76.88,1.02,288.83,11.54,0.0,1.0,0.0,0.0,1.0
2019-08-04,0.0,0.0,0.0,0.0,0.0,1.0,1.03,0.78,1.52,1.4,1.4,1.0,0.93,0.93,0.51,0.56,0.0,1.76,1.82,0.8,0.0,0.07,0.07,31.0,2019.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.65,11.8,27.54,1016.21,67.04,1.1,229.96,0.15,0.0,1.0,0.0,0.0,1.0
2019-08-05,384.0,68.0,6.0,34.0,84.0,1.01,0.97,1.02,1.53,1.56,1.75,0.75,0.93,0.93,0.6,0.56,0.0,1.66,1.82,0.8,0.0,0.07,0.07,32.0,2019.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.73,12.36,25.8,1013.21,68.58,1.06,166.62,2.48,0.0,1.0,0.0,0.0,1.0
2019-08-06,340.0,67.0,9.0,24.0,94.0,1.0,0.87,0.93,1.5,1.56,1.4,1.0,0.93,0.93,0.63,0.56,0.0,1.66,1.82,0.8,0.0,0.07,0.07,32.0,2019.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.57,14.58,26.52,1011.92,72.71,1.24,235.79,8.12,0.0,1.0,0.0,0.0,1.0
2019-08-07,335.0,73.0,9.0,27.0,65.0,1.0,0.93,0.56,1.57,1.59,1.22,1.0,0.93,0.93,0.69,0.56,0.0,1.67,1.82,0.8,0.0,0.07,0.07,32.0,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.01,14.58,23.58,1010.08,87.62,1.41,198.58,29.07,0.0,1.0,0.0,0.0,1.0
2019-08-08,301.0,67.0,12.0,25.0,85.0,1.01,0.83,0.93,1.44,1.68,1.87,1.0,0.93,0.93,0.57,0.56,0.0,1.74,1.82,0.8,0.0,0.07,0.07,32.0,2019.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.96,13.08,26.14,1013.58,75.38,1.87,205.83,0.3,0.0,1.0,0.0,0.0,1.0
2019-08-09,264.0,56.0,7.0,17.0,27.0,1.0,0.93,1.06,1.41,1.4,1.12,0.75,0.93,0.93,0.47,0.56,0.0,1.7,1.82,0.8,0.0,0.07,0.07,32.0,2019.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.36,10.5,30.68,1012.17,63.62,1.14,143.62,4.06,0.0,1.0,0.0,0.0,1.0
2019-08-10,0.0,0.0,0.0,0.0,0.0,1.0,0.93,1.06,1.41,1.4,1.12,0.75,0.93,0.93,0.47,0.56,0.0,1.7,1.82,0.8,0.0,0.07,0.07,32.0,2019.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,16.3,24.68,1015.17,74.54,1.84,209.83,2.12,0.0,1.0,0.0,0.0,1.0
2019-08-11,0.0,0.0,0.0,0.0,0.0,1.0,0.93,1.06,1.41,1.4,1.12,0.75,0.93,0.93,0.47,0.56,0.0,1.7,1.82,0.8,0.0,0.07,0.07,32.0,2019.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.51,13.36,29.03,1016.0,67.79,1.2,165.04,8.9,0.0,1.0,0.0,0.0,1.0
2019-08-12,298.0,73.0,6.0,28.0,75.0,1.0,0.99,0.93,1.42,1.4,1.75,1.0,0.93,0.93,0.6,0.56,0.0,1.68,1.82,0.8,0.0,0.07,0.07,33.0,2019.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.96,14.5,21.25,1016.71,71.42,1.0,220.54,4.19,0.0,1.0,0.0,0.0,1.0
2019-08-13,265.0,63.0,9.0,31.0,66.0,1.01,0.93,0.85,1.5,1.4,1.6,1.14,0.93,0.93,0.55,0.56,0.56,1.78,1.82,0.8,0.0,0.07,0.07,33.0,2019.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.02,11.4,22.47,1018.21,64.79,1.79,237.04,0.0,0.0,1.0,0.0,0.0,1.0
2019-08-14,261.0,68.0,2.0,26.0,92.0,1.03,0.98,0.83,1.44,1.54,1.75,1.0,0.93,0.93,0.55,0.56,0.56,1.74,1.82,1.91,0.0,0.07,0.07,33.0,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.53,7.5,21.73,1018.67,69.54,2.22,239.38,0.19,0.0,1.0,0.0,0.0,1.0
2019-08-15,205.0,43.0,5.0,22.0,49.0,1.02,0.93,0.7,1.34,1.68,1.05,1.0,0.93,0.93,0.64,0.56,0.56,1.74,1.82,1.59,0.0,0.07,0.07,33.0,2019.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.49,7.92,20.31,1015.12,76.96,1.28,173.54,8.88,0.0,1.0,0.0,0.0,1.0
2019-08-16,189.0,42.0,7.0,14.0,19.0,1.0,0.93,0.66,1.46,1.4,1.05,1.0,0.93,0.93,0.6,0.56,0.56,1.7,1.82,1.59,0.0,0.07,0.07,33.0,2019.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24,10.8,23.08,1017.58,74.67,1.99,237.62,0.27,0.0,1.0,0.0,0.0,1.0
2019-08-17,0.0,0.0,0.0,0.0,0.0,1.0,0.93,0.66,1.46,1.4,1.05,1.0,0.93,0.93,0.6,0.56,0.56,1.7,1.82,1.59,0.0,0.07,0.07,33.0,2019.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,9.52,23.47,1013.83,73.67,1.82,181.25,1.04,0.0,1.0,0.0,0.0,1.0
2019-08-18,0.0,0.0,0.0,0.0,0.0,1.0,0.93,0.66,1.46,1.4,1.05,1.0,0.93,0.93,0.6,0.56,0.56,1.7,1.82,1.59,0.0,0.07,0.07,33.0,2019.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.54,15.52,31.63,1010.33,72.17,3.38,221.79,0.29,0.0,1.0,0.0,0.0,1.0
2019-08-19,174.0,56.0,9.0,10.0,54.0,1.01,0.99,1.06,1.45,1.56,1.4,1.0,0.93,1.24,0.6,0.56,0.56,1.7,1.82,1.59,0.0,0.07,0.07,34.0,2019.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.93,15.03,24.76,1017.38,71.83,1.67,228.29,4.24,0.0,1.0,0.0,0.0,1.0
2019-08-20,208.0,43.0,11.0,24.0,61.0,1.02,1.0,0.93,1.41,1.63,1.12,1.0,0.93,0.93,0.69,0.56,0.56,1.7,1.59,1.59,0.0,0.07,0.07,34.0,2019.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.89,12.25,23.47,1022.54,72.96,1.02,211.79,9.82,0.0,1.0,0.0,0.0,1.0
2019-08-21,221.0,48.0,5.0,22.0,63.0,1.0,1.03,0.93,1.37,1.4,1.2,1.0,0.93,0.93,0.64,0.56,0.56,1.73,1.59,1.59,0.0,0.07,0.07,34.0,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.36,10.52,23.02,1028.33,68.25,1.02,181.92,0.15,0.0,1.0,0.0,0.0,1.0
2019-08-22,180.0,43.0,7.0,15.0,36.0,1.03,0.99,0.93,1.55,1.63,1.4,0.67,0.93,0.93,0.65,0.56,0.56,1.75,2.39,1.59,0.0,0.07,0.07,34.0,2019.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,9.13,25.7,1026.54,59.92,1.78,96.62,0.0,0.0,1.0,0.0,0.0,1.0
2019-08-23,172.0,41.0,5.0,15.0,19.0,1.03,0.93,1.06,1.6,1.4,0.93,1.0,0.93,0.93,0.6,0.56,0.56,1.83,1.59,1.59,0.0,0.07,0.07,34.0,2019.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.04,8.52,27.92,1025.25,63.88,1.26,107.04,0.0,0.0,1.0,0.0,0.0,1.0
2019-08-24,0.0,0.0,0.0,0.0,0.0,1.03,0.93,1.06,1.6,1.4,0.93,1.0,0.93,0.93,0.6,0.56,0.56,1.83,1.59,1.59,0.0,0.07,0.07,34.0,2019.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.96,10.3,29.13,1021.33,66.79,1.63,106.46,1.0,0.0,1.0,0.0,0.0,1.0
2019-08-25,0.0,0.0,0.0,0.0,0.0,1.03,0.93,1.06,1.6,1.4,0.93,1.0,0.93,0.93,0.6,0.56,0.56,1.83,1.59,1.59,0.0,0.07,0.07,34.0,2019.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.26,15.1,31.69,1019.29,67.17,1.59,112.08,0.73,0.0,1.0,0.0,0.0,1.0
2019-08-26,159.0,30.0,4.0,18.0,52.0,0.97,0.93,0.93,1.38,1.4,1.4,1.0,0.93,0.93,0.55,0.56,0.56,1.81,1.59,1.59,0.0,0.07,0.07,35.0,2019.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.53,14.52,31.42,1018.96,69.33,1.33,120.17,1.53,0.0,1.0,0.0,0.0,1.0
